name,code,year_month,total_flights
ATA Airlines d/b/a ATA,TZ,2004/1,219
ATA Airlines d/b/a ATA,TZ,2004/1,124
ATA Airlines d/b/a ATA,TZ,2004/1,180
ATA Airlines d/b/a ATA,TZ,2004/1,266
ATA Airlines d/b/a ATA,TZ,2004/1,306
ATA Airlines d/b/a ATA,TZ,2004/1,238
ATA Airlines d/b/a ATA,TZ,2004/1,2464
ATA Airlines d/b/a ATA,TZ,2004/1,92
ATA Airlines d/b/a ATA,TZ,2004/1,160
ATA Airlines d/b/a ATA,TZ,2004/1,99
ATA Airlines d/b/a ATA,TZ,2004/1,129
ATA Airlines d/b/a ATA,TZ,2004/1,87
ATA Airlines d/b/a ATA,TZ,2004/1,323
United Air Lines Inc.,UA,2004/1,394
United Air Lines Inc.,UA,2004/1,797
United Air Lines Inc.,UA,2004/1,469
United Air Lines Inc.,UA,2004/1,244
United Air Lines Inc.,UA,2004/1,376
United Air Lines Inc.,UA,2004/1,7138
United Air Lines Inc.,UA,2004/1,512
United Air Lines Inc.,UA,2004/1,340
United Air Lines Inc.,UA,2004/1,627
United Air Lines Inc.,UA,2004/1,130
United Air Lines Inc.,UA,2004/1,1868
United Air Lines Inc.,UA,2004/1,341
United Air Lines Inc.,UA,2004/1,369
United Air Lines Inc.,UA,2004/1,972
United Air Lines Inc.,UA,2004/1,3091
United Air Lines Inc.,UA,2004/1,625
United Air Lines Inc.,UA,2004/1,531
United Air Lines Inc.,UA,2004/1,311
United Air Lines Inc.,UA,2004/1,591
United Air Lines Inc.,UA,2004/1,10042
United Air Lines Inc.,UA,2004/1,753
United Air Lines Inc.,UA,2004/1,614
United Air Lines Inc.,UA,2004/1,586
United Air Lines Inc.,UA,2004/1,652
United Air Lines Inc.,UA,2004/1,1026
United Air Lines Inc.,UA,2004/1,3995
United Air Lines Inc.,UA,2004/1,310
United Air Lines Inc.,UA,2004/1,336
US Airways Inc.,US,2004/1,200
US Airways Inc.,US,2004/1,1616
US Airways Inc.,US,2004/1,455
US Airways Inc.,US,2004/1,7196
US Airways Inc.,US,2004/1,2079
US Airways Inc.,US,2004/1,274
US Airways Inc.,US,2004/1,283
US Airways Inc.,US,2004/1,89
US Airways Inc.,US,2004/1,317
US Airways Inc.,US,2004/1,611
US Airways Inc.,US,2004/1,118
US Airways Inc.,US,2004/1,283
US Airways Inc.,US,2004/1,300
US Airways Inc.,US,2004/1,320
US Airways Inc.,US,2004/1,1363
US Airways Inc.,US,2004/1,848
US Airways Inc.,US,2004/1,306
US Airways Inc.,US,2004/1,181
US Airways Inc.,US,2004/1,495
US Airways Inc.,US,2004/1,5245
US Airways Inc.,US,2004/1,243
US Airways Inc.,US,2004/1,167
US Airways Inc.,US,2004/1,142
US Airways Inc.,US,2004/1,264
US Airways Inc.,US,2004/1,668
Southwest Airlines Co.,WN,2004/1,4729
Southwest Airlines Co.,WN,2004/1,488
Southwest Airlines Co.,WN,2004/1,1087
Southwest Airlines Co.,WN,2004/1,158
Southwest Airlines Co.,WN,2004/1,5469
Southwest Airlines Co.,WN,2004/1,3290
Southwest Airlines Co.,WN,2004/1,1956
Southwest Airlines Co.,WN,2004/1,3835
Southwest Airlines Co.,WN,2004/1,1023
Southwest Airlines Co.,WN,2004/1,5298
Southwest Airlines Co.,WN,2004/1,2443
Southwest Airlines Co.,WN,2004/1,1101
Southwest Airlines Co.,WN,2004/1,1142
Southwest Airlines Co.,WN,2004/1,1743
American Airlines Inc.,AA,2004/2,654
American Airlines Inc.,AA,2004/2,1406
American Airlines Inc.,AA,2004/2,491
American Airlines Inc.,AA,2004/2,163
American Airlines Inc.,AA,2004/2,830
American Airlines Inc.,AA,2004/2,686
American Airlines Inc.,AA,2004/2,13010
American Airlines Inc.,AA,2004/2,463
American Airlines Inc.,AA,2004/2,756
American Airlines Inc.,AA,2004/2,762
American Airlines Inc.,AA,2004/2,348
American Airlines Inc.,AA,2004/2,447
American Airlines Inc.,AA,2004/2,1207
American Airlines Inc.,AA,2004/2,742
American Airlines Inc.,AA,2004/2,2451
American Airlines Inc.,AA,2004/2,1828
American Airlines Inc.,AA,2004/2,879
American Airlines Inc.,AA,2004/2,130
American Airlines Inc.,AA,2004/2,3380
American Airlines Inc.,AA,2004/2,467
American Airlines Inc.,AA,2004/2,8112
American Airlines Inc.,AA,2004/2,199
American Airlines Inc.,AA,2004/2,606
American Airlines Inc.,AA,2004/2,509
American Airlines Inc.,AA,2004/2,542
American Airlines Inc.,AA,2004/2,505
American Airlines Inc.,AA,2004/2,931
American Airlines Inc.,AA,2004/2,232
American Airlines Inc.,AA,2004/2,603
Alaska Airlines Inc.,AS,2004/2,29
Alaska Airlines Inc.,AS,2004/2,29
Alaska Airlines Inc.,AS,2004/2,185
Alaska Airlines Inc.,AS,2004/2,58
Alaska Airlines Inc.,AS,2004/2,58
Alaska Airlines Inc.,AS,2004/2,370
Alaska Airlines Inc.,AS,2004/2,627
Alaska Airlines Inc.,AS,2004/2,58
Alaska Airlines Inc.,AS,2004/2,29
Alaska Airlines Inc.,AS,2004/2,29
Alaska Airlines Inc.,AS,2004/2,1182
Alaska Airlines Inc.,AS,2004/2,300
Alaska Airlines Inc.,AS,2004/2,300
Alaska Airlines Inc.,AS,2004/2,3597
Alaska Airlines Inc.,AS,2004/2,364
JetBlue Airways,B6,2004/2,319
JetBlue Airways,B6,2004/2,58
JetBlue Airways,B6,2004/2,615
JetBlue Airways,B6,2004/2,232
JetBlue Airways,B6,2004/2,2520
JetBlue Airways,B6,2004/2,178
JetBlue Airways,B6,2004/2,357
JetBlue Airways,B6,2004/2,87
JetBlue Airways,B6,2004/2,29
JetBlue Airways,B6,2004/2,58
JetBlue Airways,B6,2004/2,232
Continental Air Lines Inc.,CO,2004/2,370
Continental Air Lines Inc.,CO,2004/2,501
Continental Air Lines Inc.,CO,2004/2,241
Continental Air Lines Inc.,CO,2004/2,7
Continental Air Lines Inc.,CO,2004/2,357
Continental Air Lines Inc.,CO,2004/2,302
Continental Air Lines Inc.,CO,2004/2,308
Continental Air Lines Inc.,CO,2004/2,183
Continental Air Lines Inc.,CO,2004/2,4445
Continental Air Lines Inc.,CO,2004/2,422
Continental Air Lines Inc.,CO,2004/2,25
Continental Air Lines Inc.,CO,2004/2,6644
Continental Air Lines Inc.,CO,2004/2,29
Continental Air Lines Inc.,CO,2004/2,486
Continental Air Lines Inc.,CO,2004/2,473
Continental Air Lines Inc.,CO,2004/2,308
Continental Air Lines Inc.,CO,2004/2,470
Continental Air Lines Inc.,CO,2004/2,126
Continental Air Lines Inc.,CO,2004/2,309
Continental Air Lines Inc.,CO,2004/2,169
Continental Air Lines Inc.,CO,2004/2,374
Continental Air Lines Inc.,CO,2004/2,87
Continental Air Lines Inc.,CO,2004/2,132
Continental Air Lines Inc.,CO,2004/2,302
Continental Air Lines Inc.,CO,2004/2,224
Continental Air Lines Inc.,CO,2004/2,320
Continental Air Lines Inc.,CO,2004/2,401
Continental Air Lines Inc.,CO,2004/2,87
Continental Air Lines Inc.,CO,2004/2,366
Atlantic Coast Airlines,DH,2004/2,638
Atlantic Coast Airlines,DH,2004/2,236
Atlantic Coast Airlines,DH,2004/2,29
Atlantic Coast Airlines,DH,2004/2,125
Atlantic Coast Airlines,DH,2004/2,165
Atlantic Coast Airlines,DH,2004/2,4052
Atlantic Coast Airlines,DH,2004/2,430
Atlantic Coast Airlines,DH,2004/2,164
Atlantic Coast Airlines,DH,2004/2,54
Atlantic Coast Airlines,DH,2004/2,3926
Atlantic Coast Airlines,DH,2004/2,312
Delta Air Lines Inc.,DL,2004/2,16555
Delta Air Lines Inc.,DL,2004/2,1477
Delta Air Lines Inc.,DL,2004/2,431
Delta Air Lines Inc.,DL,2004/2,232
Delta Air Lines Inc.,DL,2004/2,968
Delta Air Lines Inc.,DL,2004/2,493
Delta Air Lines Inc.,DL,2004/2,1681
Delta Air Lines Inc.,DL,2004/2,282
Delta Air Lines Inc.,DL,2004/2,659
Delta Air Lines Inc.,DL,2004/2,980
Delta Air Lines Inc.,DL,2004/2,453
Delta Air Lines Inc.,DL,2004/2,261
Delta Air Lines Inc.,DL,2004/2,903
Delta Air Lines Inc.,DL,2004/2,683
Delta Air Lines Inc.,DL,2004/2,1067
Delta Air Lines Inc.,DL,2004/2,1876
Delta Air Lines Inc.,DL,2004/2,1429
Delta Air Lines Inc.,DL,2004/2,145
Delta Air Lines Inc.,DL,2004/2,348
Delta Air Lines Inc.,DL,2004/2,348
Delta Air Lines Inc.,DL,2004/2,492
Delta Air Lines Inc.,DL,2004/2,261
Delta Air Lines Inc.,DL,2004/2,484
Delta Air Lines Inc.,DL,2004/2,319
Delta Air Lines Inc.,DL,2004/2,402
Delta Air Lines Inc.,DL,2004/2,435
Delta Air Lines Inc.,DL,2004/2,576
Delta Air Lines Inc.,DL,2004/2,2750
Delta Air Lines Inc.,DL,2004/2,953
Atlantic Southeast Airlines,EV,2004/2,6221
Atlantic Southeast Airlines,EV,2004/2,29
Atlantic Southeast Airlines,EV,2004/2,29
Atlantic Southeast Airlines,EV,2004/2,116
Atlantic Southeast Airlines,EV,2004/2,116
Atlantic Southeast Airlines,EV,2004/2,3983
Atlantic Southeast Airlines,EV,2004/2,35
Atlantic Southeast Airlines,EV,2004/2,29
Atlantic Southeast Airlines,EV,2004/2,112
Atlantic Southeast Airlines,EV,2004/2,116
Atlantic Southeast Airlines,EV,2004/2,58
Atlantic Southeast Airlines,EV,2004/2,136
Atlantic Southeast Airlines,EV,2004/2,87
Atlantic Southeast Airlines,EV,2004/2,87
AirTran Airways Corporation,FL,2004/2,4426
AirTran Airways Corporation,FL,2004/2,426
AirTran Airways Corporation,FL,2004/2,833
AirTran Airways Corporation,FL,2004/2,145
AirTran Airways Corporation,FL,2004/2,91
AirTran Airways Corporation,FL,2004/2,299
AirTran Airways Corporation,FL,2004/2,135
AirTran Airways Corporation,FL,2004/2,400
AirTran Airways Corporation,FL,2004/2,145
AirTran Airways Corporation,FL,2004/2,38
AirTran Airways Corporation,FL,2004/2,371
AirTran Airways Corporation,FL,2004/2,697
AirTran Airways Corporation,FL,2004/2,231
AirTran Airways Corporation,FL,2004/2,132
AirTran Airways Corporation,FL,2004/2,164
AirTran Airways Corporation,FL,2004/2,530
AirTran Airways Corporation,FL,2004/2,417
Hawaiian Airlines Inc.,HA,2004/2,29
Hawaiian Airlines Inc.,HA,2004/2,87
Hawaiian Airlines Inc.,HA,2004/2,42
Hawaiian Airlines Inc.,HA,2004/2,29
Hawaiian Airlines Inc.,HA,2004/2,29
Hawaiian Airlines Inc.,HA,2004/2,46
Hawaiian Airlines Inc.,HA,2004/2,29
America West Airlines Inc.,HP,2004/2,145
America West Airlines Inc.,HP,2004/2,203
America West Airlines Inc.,HP,2004/2,145
America West Airlines Inc.,HP,2004/2,87
America West Airlines Inc.,HP,2004/2,315
America West Airlines Inc.,HP,2004/2,281
America West Airlines Inc.,HP,2004/2,145
America West Airlines Inc.,HP,2004/2,174
America West Airlines Inc.,HP,2004/2,62
America West Airlines Inc.,HP,2004/2,71
America West Airlines Inc.,HP,2004/2,141
America West Airlines Inc.,HP,2004/2,319
America West Airlines Inc.,HP,2004/2,2558
America West Airlines Inc.,HP,2004/2,659
America West Airlines Inc.,HP,2004/2,87
America West Airlines Inc.,HP,2004/2,58
America West Airlines Inc.,HP,2004/2,157
America West Airlines Inc.,HP,2004/2,228
America West Airlines Inc.,HP,2004/2,203
America West Airlines Inc.,HP,2004/2,173
America West Airlines Inc.,HP,2004/2,5282
America West Airlines Inc.,HP,2004/2,344
America West Airlines Inc.,HP,2004/2,261
America West Airlines Inc.,HP,2004/2,403
America West Airlines Inc.,HP,2004/2,88
America West Airlines Inc.,HP,2004/2,87
American Eagle Airlines Inc.,MQ,2004/2,1631
American Eagle Airlines Inc.,MQ,2004/2,193
American Eagle Airlines Inc.,MQ,2004/2,149
American Eagle Airlines Inc.,MQ,2004/2,714
American Eagle Airlines Inc.,MQ,2004/2,5314
American Eagle Airlines Inc.,MQ,2004/2,121
American Eagle Airlines Inc.,MQ,2004/2,266
American Eagle Airlines Inc.,MQ,2004/2,18
American Eagle Airlines Inc.,MQ,2004/2,137
American Eagle Airlines Inc.,MQ,2004/2,9
American Eagle Airlines Inc.,MQ,2004/2,275
American Eagle Airlines Inc.,MQ,2004/2,1798
American Eagle Airlines Inc.,MQ,2004/2,1426
American Eagle Airlines Inc.,MQ,2004/2,18
American Eagle Airlines Inc.,MQ,2004/2,58
American Eagle Airlines Inc.,MQ,2004/2,116
American Eagle Airlines Inc.,MQ,2004/2,53
American Eagle Airlines Inc.,MQ,2004/2,6400
American Eagle Airlines Inc.,MQ,2004/2,247
American Eagle Airlines Inc.,MQ,2004/2,844
American Eagle Airlines Inc.,MQ,2004/2,163
Northwest Airlines Inc.,NW,2004/2,409
Northwest Airlines Inc.,NW,2004/2,393
Northwest Airlines Inc.,NW,2004/2,319
Northwest Airlines Inc.,NW,2004/2,198
Northwest Airlines Inc.,NW,2004/2,547
Northwest Airlines Inc.,NW,2004/2,356
Northwest Airlines Inc.,NW,2004/2,384
Northwest Airlines Inc.,NW,2004/2,8737
Northwest Airlines Inc.,NW,2004/2,386
Northwest Airlines Inc.,NW,2004/2,193
Northwest Airlines Inc.,NW,2004/2,199
Northwest Airlines Inc.,NW,2004/2,311
Northwest Airlines Inc.,NW,2004/2,76
Northwest Airlines Inc.,NW,2004/2,422
Northwest Airlines Inc.,NW,2004/2,423
Northwest Airlines Inc.,NW,2004/2,546
Northwest Airlines Inc.,NW,2004/2,502
Northwest Airlines Inc.,NW,2004/2,322
Northwest Airlines Inc.,NW,2004/2,244
Northwest Airlines Inc.,NW,2004/2,8993
Northwest Airlines Inc.,NW,2004/2,612
Northwest Airlines Inc.,NW,2004/2,116
Northwest Airlines Inc.,NW,2004/2,400
Northwest Airlines Inc.,NW,2004/2,373
Northwest Airlines Inc.,NW,2004/2,174
Northwest Airlines Inc.,NW,2004/2,318
Northwest Airlines Inc.,NW,2004/2,275
Northwest Airlines Inc.,NW,2004/2,94
Northwest Airlines Inc.,NW,2004/2,397
Comair Inc.,OH,2004/2,2929
Comair Inc.,OH,2004/2,357
Comair Inc.,OH,2004/2,116
Comair Inc.,OH,2004/2,78
Comair Inc.,OH,2004/2,758
Comair Inc.,OH,2004/2,38
Comair Inc.,OH,2004/2,333
Comair Inc.,OH,2004/2,62
Comair Inc.,OH,2004/2,120
Comair Inc.,OH,2004/2,161
Comair Inc.,OH,2004/2,103
Comair Inc.,OH,2004/2,319
Comair Inc.,OH,2004/2,1189
Comair Inc.,OH,2004/2,435
Comair Inc.,OH,2004/2,45
Comair Inc.,OH,2004/2,58
Comair Inc.,OH,2004/2,232
Comair Inc.,OH,2004/2,186
Comair Inc.,OH,2004/2,48
Comair Inc.,OH,2004/2,58
Comair Inc.,OH,2004/2,377
Comair Inc.,OH,2004/2,29
SkyWest Airlines Inc.,OO,2004/2,2233
SkyWest Airlines Inc.,OO,2004/2,724
SkyWest Airlines Inc.,OO,2004/2,881
SkyWest Airlines Inc.,OO,2004/2,173
SkyWest Airlines Inc.,OO,2004/2,3764
SkyWest Airlines Inc.,OO,2004/2,408
SkyWest Airlines Inc.,OO,2004/2,591
SkyWest Airlines Inc.,OO,2004/2,348
SkyWest Airlines Inc.,OO,2004/2,597
SkyWest Airlines Inc.,OO,2004/2,395
SkyWest Airlines Inc.,OO,2004/2,2712
SkyWest Airlines Inc.,OO,2004/2,5586
ExpressJet Airlines Inc.,RU,2004/2,168
ExpressJet Airlines Inc.,RU,2004/2,39
ExpressJet Airlines Inc.,RU,2004/2,125
ExpressJet Airlines Inc.,RU,2004/2,383
ExpressJet Airlines Inc.,RU,2004/2,230
ExpressJet Airlines Inc.,RU,2004/2,60
ExpressJet Airlines Inc.,RU,2004/2,163
ExpressJet Airlines Inc.,RU,2004/2,201
ExpressJet Airlines Inc.,RU,2004/2,4195
ExpressJet Airlines Inc.,RU,2004/2,280
ExpressJet Airlines Inc.,RU,2004/2,6003
ExpressJet Airlines Inc.,RU,2004/2,29
ExpressJet Airlines Inc.,RU,2004/2,146
ExpressJet Airlines Inc.,RU,2004/2,11
ExpressJet Airlines Inc.,RU,2004/2,121
ExpressJet Airlines Inc.,RU,2004/2,10
ExpressJet Airlines Inc.,RU,2004/2,213
ExpressJet Airlines Inc.,RU,2004/2,153
ExpressJet Airlines Inc.,RU,2004/2,172
ExpressJet Airlines Inc.,RU,2004/2,29
ExpressJet Airlines Inc.,RU,2004/2,52
ExpressJet Airlines Inc.,RU,2004/2,6
ATA Airlines d/b/a ATA,TZ,2004/2,99
ATA Airlines d/b/a ATA,TZ,2004/2,104
ATA Airlines d/b/a ATA,TZ,2004/2,103
ATA Airlines d/b/a ATA,TZ,2004/2,132
ATA Airlines d/b/a ATA,TZ,2004/2,133
ATA Airlines d/b/a ATA,TZ,2004/2,210
ATA Airlines d/b/a ATA,TZ,2004/2,116
ATA Airlines d/b/a ATA,TZ,2004/2,175
ATA Airlines d/b/a ATA,TZ,2004/2,248
ATA Airlines d/b/a ATA,TZ,2004/2,292
ATA Airlines d/b/a ATA,TZ,2004/2,206
ATA Airlines d/b/a ATA,TZ,2004/2,2372
ATA Airlines d/b/a ATA,TZ,2004/2,87
ATA Airlines d/b/a ATA,TZ,2004/2,152
ATA Airlines d/b/a ATA,TZ,2004/2,108
ATA Airlines d/b/a ATA,TZ,2004/2,121
ATA Airlines d/b/a ATA,TZ,2004/2,93
ATA Airlines d/b/a ATA,TZ,2004/2,307
ATA Airlines d/b/a ATA,TZ,2004/2,-1
United Air Lines Inc.,UA,2004/2,334
United Air Lines Inc.,UA,2004/2,783
United Air Lines Inc.,UA,2004/2,435
United Air Lines Inc.,UA,2004/2,230
United Air Lines Inc.,UA,2004/2,384
United Air Lines Inc.,UA,2004/2,6631
United Air Lines Inc.,UA,2004/2,484
United Air Lines Inc.,UA,2004/2,313
United Air Lines Inc.,UA,2004/2,585
United Air Lines Inc.,UA,2004/2,152
United Air Lines Inc.,UA,2004/2,1736
United Air Lines Inc.,UA,2004/2,319
United Air Lines Inc.,UA,2004/2,346
United Air Lines Inc.,UA,2004/2,903
United Air Lines Inc.,UA,2004/2,2873
United Air Lines Inc.,UA,2004/2,597
United Air Lines Inc.,UA,2004/2,514
United Air Lines Inc.,UA,2004/2,290
United Air Lines Inc.,UA,2004/2,589
United Air Lines Inc.,UA,2004/2,9449
United Air Lines Inc.,UA,2004/2,666
United Air Lines Inc.,UA,2004/2,594
United Air Lines Inc.,UA,2004/2,578
United Air Lines Inc.,UA,2004/2,605
United Air Lines Inc.,UA,2004/2,902
United Air Lines Inc.,UA,2004/2,3614
United Air Lines Inc.,UA,2004/2,271
United Air Lines Inc.,UA,2004/2,319
US Airways Inc.,US,2004/2,161
US Airways Inc.,US,2004/2,1566
US Airways Inc.,US,2004/2,430
US Airways Inc.,US,2004/2,6686
US Airways Inc.,US,2004/2,2010
US Airways Inc.,US,2004/2,260
US Airways Inc.,US,2004/2,266
US Airways Inc.,US,2004/2,60
US Airways Inc.,US,2004/2,257
US Airways Inc.,US,2004/2,622
US Airways Inc.,US,2004/2,112
US Airways Inc.,US,2004/2,266
US Airways Inc.,US,2004/2,304
US Airways Inc.,US,2004/2,302
US Airways Inc.,US,2004/2,1310
US Airways Inc.,US,2004/2,816
US Airways Inc.,US,2004/2,295
US Airways Inc.,US,2004/2,150
US Airways Inc.,US,2004/2,465
US Airways Inc.,US,2004/2,4839
US Airways Inc.,US,2004/2,231
US Airways Inc.,US,2004/2,144
US Airways Inc.,US,2004/2,116
US Airways Inc.,US,2004/2,252
US Airways Inc.,US,2004/2,650
Southwest Airlines Co.,WN,2004/2,4457
Southwest Airlines Co.,WN,2004/2,465
Southwest Airlines Co.,WN,2004/2,1037
Southwest Airlines Co.,WN,2004/2,153
Southwest Airlines Co.,WN,2004/2,5226
Southwest Airlines Co.,WN,2004/2,3138
Southwest Airlines Co.,WN,2004/2,1859
Southwest Airlines Co.,WN,2004/2,3637
Southwest Airlines Co.,WN,2004/2,968
Southwest Airlines Co.,WN,2004/2,5086
Southwest Airlines Co.,WN,2004/2,2333
Southwest Airlines Co.,WN,2004/2,997
Southwest Airlines Co.,WN,2004/2,1103
Southwest Airlines Co.,WN,2004/2,1654
American Airlines Inc.,AA,2004/3,712
American Airlines Inc.,AA,2004/3,1599
American Airlines Inc.,AA,2004/3,532
American Airlines Inc.,AA,2004/3,178
American Airlines Inc.,AA,2004/3,910
American Airlines Inc.,AA,2004/3,736
American Airlines Inc.,AA,2004/3,13855
American Airlines Inc.,AA,2004/3,503
American Airlines Inc.,AA,2004/3,791
American Airlines Inc.,AA,2004/3,814
American Airlines Inc.,AA,2004/3,378
American Airlines Inc.,AA,2004/3,394
American Airlines Inc.,AA,2004/3,1300
American Airlines Inc.,AA,2004/3,791
American Airlines Inc.,AA,2004/3,2663
American Airlines Inc.,AA,2004/3,1983
American Airlines Inc.,AA,2004/3,938
American Airlines Inc.,AA,2004/3,147
American Airlines Inc.,AA,2004/3,3610
American Airlines Inc.,AA,2004/3,447
American Airlines Inc.,AA,2004/3,8594
American Airlines Inc.,AA,2004/3,212
American Airlines Inc.,AA,2004/3,662
American Airlines Inc.,AA,2004/3,554
American Airlines Inc.,AA,2004/3,611
American Airlines Inc.,AA,2004/3,546
American Airlines Inc.,AA,2004/3,1040
American Airlines Inc.,AA,2004/3,248
American Airlines Inc.,AA,2004/3,647
Alaska Airlines Inc.,AS,2004/3,31
Alaska Airlines Inc.,AS,2004/3,31
Alaska Airlines Inc.,AS,2004/3,213
Alaska Airlines Inc.,AS,2004/3,62
Alaska Airlines Inc.,AS,2004/3,62
Alaska Airlines Inc.,AS,2004/3,426
Alaska Airlines Inc.,AS,2004/3,698
Alaska Airlines Inc.,AS,2004/3,62
Alaska Airlines Inc.,AS,2004/3,31
Alaska Airlines Inc.,AS,2004/3,31
Alaska Airlines Inc.,AS,2004/3,1270
Alaska Airlines Inc.,AS,2004/3,337
Alaska Airlines Inc.,AS,2004/3,325
Alaska Airlines Inc.,AS,2004/3,3967
Alaska Airlines Inc.,AS,2004/3,391
JetBlue Airways,B6,2004/3,341
JetBlue Airways,B6,2004/3,62
JetBlue Airways,B6,2004/3,682
JetBlue Airways,B6,2004/3,248
JetBlue Airways,B6,2004/3,2784
JetBlue Airways,B6,2004/3,217
JetBlue Airways,B6,2004/3,403
JetBlue Airways,B6,2004/3,93
JetBlue Airways,B6,2004/3,31
JetBlue Airways,B6,2004/3,62
JetBlue Airways,B6,2004/3,248
Continental Air Lines Inc.,CO,2004/3,398
Continental Air Lines Inc.,CO,2004/3,547
Continental Air Lines Inc.,CO,2004/3,263
Continental Air Lines Inc.,CO,2004/3,388
Continental Air Lines Inc.,CO,2004/3,359
Continental Air Lines Inc.,CO,2004/3,333
Continental Air Lines Inc.,CO,2004/3,204
Continental Air Lines Inc.,CO,2004/3,5103
Continental Air Lines Inc.,CO,2004/3,489
Continental Air Lines Inc.,CO,2004/3,27
Continental Air Lines Inc.,CO,2004/3,7347
Continental Air Lines Inc.,CO,2004/3,31
Continental Air Lines Inc.,CO,2004/3,521
Continental Air Lines Inc.,CO,2004/3,542
Continental Air Lines Inc.,CO,2004/3,337
Continental Air Lines Inc.,CO,2004/3,560
Continental Air Lines Inc.,CO,2004/3,142
Continental Air Lines Inc.,CO,2004/3,342
Continental Air Lines Inc.,CO,2004/3,195
Continental Air Lines Inc.,CO,2004/3,444
Continental Air Lines Inc.,CO,2004/3,93
Continental Air Lines Inc.,CO,2004/3,145
Continental Air Lines Inc.,CO,2004/3,326
Continental Air Lines Inc.,CO,2004/3,242
Continental Air Lines Inc.,CO,2004/3,341
Continental Air Lines Inc.,CO,2004/3,451
Continental Air Lines Inc.,CO,2004/3,93
Continental Air Lines Inc.,CO,2004/3,438
Atlantic Coast Airlines,DH,2004/3,747
Atlantic Coast Airlines,DH,2004/3,279
Atlantic Coast Airlines,DH,2004/3,31
Atlantic Coast Airlines,DH,2004/3,124
Atlantic Coast Airlines,DH,2004/3,205
Atlantic Coast Airlines,DH,2004/3,4408
Atlantic Coast Airlines,DH,2004/3,461
Atlantic Coast Airlines,DH,2004/3,182
Atlantic Coast Airlines,DH,2004/3,43
Atlantic Coast Airlines,DH,2004/3,4231
Atlantic Coast Airlines,DH,2004/3,333
Delta Air Lines Inc.,DL,2004/3,17872
Delta Air Lines Inc.,DL,2004/3,1599
Delta Air Lines Inc.,DL,2004/3,461
Delta Air Lines Inc.,DL,2004/3,248
Delta Air Lines Inc.,DL,2004/3,1052
Delta Air Lines Inc.,DL,2004/3,527
Delta Air Lines Inc.,DL,2004/3,1797
Delta Air Lines Inc.,DL,2004/3,302
Delta Air Lines Inc.,DL,2004/3,701
Delta Air Lines Inc.,DL,2004/3,1054
Delta Air Lines Inc.,DL,2004/3,484
Delta Air Lines Inc.,DL,2004/3,279
Delta Air Lines Inc.,DL,2004/3,965
Delta Air Lines Inc.,DL,2004/3,800
Delta Air Lines Inc.,DL,2004/3,1236
Delta Air Lines Inc.,DL,2004/3,2043
Delta Air Lines Inc.,DL,2004/3,1531
Delta Air Lines Inc.,DL,2004/3,155
Delta Air Lines Inc.,DL,2004/3,372
Delta Air Lines Inc.,DL,2004/3,372
Delta Air Lines Inc.,DL,2004/3,530
Delta Air Lines Inc.,DL,2004/3,310
Delta Air Lines Inc.,DL,2004/3,518
Delta Air Lines Inc.,DL,2004/3,341
Delta Air Lines Inc.,DL,2004/3,434
Delta Air Lines Inc.,DL,2004/3,465
Delta Air Lines Inc.,DL,2004/3,612
Delta Air Lines Inc.,DL,2004/3,2936
Delta Air Lines Inc.,DL,2004/3,1023
Atlantic Southeast Airlines,EV,2004/3,6465
Atlantic Southeast Airlines,EV,2004/3,31
Atlantic Southeast Airlines,EV,2004/3,3
Atlantic Southeast Airlines,EV,2004/3,31
